hotel,city,url,price,rating,stars,price_range,lowest_price,highest_price
Ланкастер Лондон,Лондон,https://www.tripadvisor.ru/Hotel_Review-g186338-d195284-Reviews-Royal_Lancaster_London-London_England.html,35887,5.0,5.0,28 908 руб - 45 140 руб,28908,45140
The Resident Victoria,Лондон,https://www.tripadvisor.ru/Hotel_Review-g186338-d8625676-Reviews-The_Resident_Victoria-London_England.html,19615,5.0,4.0,17 053 руб - 30 549 руб,17053,30549
Page8,Лондон,https://www.tripadvisor.ru/Hotel_Review-g186338-d18939649-Reviews-Page8-London_England.html,30451,5.0,4.0,25 989 руб - 41 492 руб,25989,41492
"Bankside Hotel, Autograph Collection",Лондон,https://www.tripadvisor.ru/Hotel_Review-g186338-d15100964-Reviews-Bankside_Hotel_Autograph_Collection-London_England.html,34844,5.0,5.0,31 917 руб - 51 067 руб,31917,51067
The Gate,Лондон,https://www.tripadvisor.ru/Hotel_Review-g186338-d19975711-Reviews-The_Gate-London_England.html,,5.0,4.0,13 679 руб - 26 628 руб,13679,26628
"Staybridge Suites London - Vauxhall, an IHG Hotel",Лондон,https://www.tripadvisor.ru/Hotel_Review-g186338-d6787576-Reviews-Staybridge_Suites_London_Vauxhall_an_IHG_Hotel-London_England.html,16873,5.0,3.5,19 515 руб - 33 832 руб,19515,33832
Ковент Гарден Отель,Лондон,https://www.tripadvisor.ru/Hotel_Review-g186338-d188937-Reviews-Covent_Garden_Hotel-London_England.html,62722,5.0,,59 001 руб - 83 896 руб,59001,83896
Lost Property St Paul's London - Curio Collection by Hilton,Лондон,https://www.tripadvisor.ru/Hotel_Review-g186338-d23906171-Reviews-Lost_Property_St_Paul_s_London_Curio_Collection_by_Hilton-London_England.html,,5.0,4.0,18 877 руб - 36 294 руб,18877,36294
Парк Гран Лондон Паддингтон,Лондон,https://www.tripadvisor.ru/Hotel_Review-g186338-d1575619-Reviews-Inhabit_Queen_s_Gardens-London_England.html,,5.0,4.0,18 512 руб - 29 181 руб,18512,29181
Pan Pacific London,Лондон,https://www.tripadvisor.ru/Hotel_Review-g186338-d23274923-Reviews-Pan_Pacific_London-London_England.html,,5.0,5.0,41 401 руб - 58 089 руб,41401,58089
Милестоун Отель,Лондон,https://www.tripadvisor.ru/Hotel_Review-g186338-d193121-Reviews-The_Milestone_Hotel_and_Residences-London_England.html,,5.0,5.0,43 316 руб - 70 947 руб,43316,70947
Эгертон Хаус Отель,Лондон,https://www.tripadvisor.ru/Hotel_Review-g186338-d192122-Reviews-The_Egerton_House_Hotel-London_England.html,,5.0,5.0,42 221 руб - 66 205 руб,42221,66205
The Griffin Belle,Лондон,https://www.tripadvisor.ru/Hotel_Review-g186338-d21106648-Reviews-The_Griffin_Belle-London_England.html,,5.0,,14 591 руб - 22 615 руб,14591,22615
Cheval Three Quays,Лондон,https://www.tripadvisor.ru/Hotel_Review-g186338-d5600790-Reviews-Cheval_Three_Quays-London_England.html,,5.0,5.0,33 558 руб - 55 991 руб,33558,55991
Арч Лондон,Лондон,https://www.tripadvisor.ru/Hotel_Review-g186338-d1626349-Reviews-The_Prince_Akatoki_London-London_England.html,,5.0,5.0,35 200 руб - 51 067 руб,35200,51067
Vintry & Mercer,Лондон,https://www.tripadvisor.ru/Hotel_Review-g186338-d13126259-Reviews-Vintry_Mercer-London_England.html,,5.0,4.0,30 184 руб - 47 875 руб,30184,47875
Горинг,Лондон,https://www.tripadvisor.ru/Hotel_Review-g186338-d214516-Reviews-The_Goring-London_England.html,71532,5.0,5.0,57 633 руб - 79 063 руб,57633,79063
"Белгрейвс, Томпсон Отель",Лондон,https://www.tripadvisor.ru/Hotel_Review-g186338-d2413342-Reviews-The_Hari-London_England.html,,5.0,5.0,39 030 руб - 65 019 руб,39030,65019
"51 Бакингем Гейт, Тадж Сьютс & Резиденсиз",Лондон,https://www.tripadvisor.ru/Hotel_Review-g186338-d559155-Reviews-Taj_51_Buckingham_Gates_Suites_and_Residences-London_England.html,54911,5.0,5.0,39 394 руб - 71 038 руб,39394,71038
Citadines Islington London,Лондон,https://www.tripadvisor.ru/Hotel_Review-g186338-d17670690-Reviews-Citadines_Islington_London-London_England.html,,5.0,3.0,16 779 руб - 25 169 руб,16779,25169
The Guardsman,Лондон,https://www.tripadvisor.ru/Hotel_Review-g186338-d19928692-Reviews-The_Guardsman-London_England.html,31608,5.0,5.0,28 634 руб - 43 133 руб,28634,43133
Batty Langley's,Лондон,https://www.tripadvisor.ru/Hotel_Review-g186338-d8009809-Reviews-Batty_Langley_s-London_England.html,,5.0,5.0,27 448 руб - 38 483 руб,27448,38483
The Hayden,Лондон,https://www.tripadvisor.ru/Hotel_Review-g186338-d19186180-Reviews-The_Hayden-London_England.html,24942,5.0,4.0,21 339 руб - 26 901 руб,21339,26901
Кафе Роял Отель,Лондон,https://www.tripadvisor.ru/Hotel_Review-g186338-d586582-Reviews-Hotel_Cafe_Royal-London_England.html,,5.0,,77 877 руб - 100 766 руб,77877,100766
Хеймаркет Отель,Лондон,https://www.tripadvisor.ru/Hotel_Review-g186338-d651511-Reviews-Haymarket_Hotel-London_England.html,,5.0,5.0,54 897 руб - 77 239 руб,54897,77239
Хокин Комо,Лондон,https://www.tripadvisor.ru/Hotel_Review-g186338-d187994-Reviews-COMO_The_Halkin_London-London_England.html,,5.0,5.0,42 221 руб - 64 746 руб,42221,64746
Бэй Три Хаус Бед Энд Брекфаст,Лондон,https://www.tripadvisor.ru/Hotel_Review-g186338-d489844-Reviews-Bay_Tree_House_Bed_Breakfast-London_England.html,,5.0,4.0,16 141 руб - 20 700 руб,16141,20700
The BoTree,Лондон,https://www.tripadvisor.ru/Hotel_Review-g186338-d26641162-Reviews-The_BoTree-London_England.html,,5.0,,38 847 руб - 56 174 руб,38847,56174
The Grafton Arms,Лондон,https://www.tripadvisor.ru/Hotel_Review-g186338-d13559966-Reviews-The_Grafton_Arms-London_England.html,,5.0,4.0,19 880 руб - 28 452 руб,19880,28452
The Crown Pub & Guesthouse,Лондон,https://www.tripadvisor.ru/Hotel_Review-g186338-d13917435-Reviews-The_Crown_Pub_Guesthouse-London_England.html,,5.0,4.0,9 484 руб - 13 496 руб,9484,13496
Коннот,Лондон,https://www.tripadvisor.ru/Hotel_Review-g186338-d187991-Reviews-The_Connaught-London_England.html,,5.0,5.0,96 206 руб - 123 473 руб,96206,123473
L'oscar London,Лондон,https://www.tripadvisor.ru/Hotel_Review-g186338-d13867323-Reviews-L_oscar_London-London_England.html,,5.0,5.0,42 495 руб - 58 545 руб,42495,58545
"Апартаменты С Обслуживанием Кенсингтон, Лондон - Монарх Хаус",Лондон,https://www.tripadvisor.ru/Hotel_Review-g186338-d1604077-Reviews-Monarch_House_Serviced_Apartments-London_England.html,,5.0,4.0,25 989 руб - 41 857 руб,25989,41857
Broadwick Soho,Лондон,https://www.tripadvisor.ru/Hotel_Review-g186338-d23517434-Reviews-Broadwick_Soho-London_England.html,,5.0,,46 781 руб - 61 919 руб,46781,61919
"Лейнсборау, Сен Реджис Отель",Лондон,https://www.tripadvisor.ru/Hotel_Review-g186338-d187925-Reviews-The_Lanesborough-London_England.html,,5.0,5.0,93 106 руб - 112 256 руб,93106,112256
45 Парк Лейн,Лондон,https://www.tripadvisor.ru/Hotel_Review-g186338-d1859025-Reviews-45_Park_Lane-London_England.html,,5.0,5.0,30 549 руб - 127 485 руб,30549,127485
The Moorgate by Cove,Лондон,https://www.tripadvisor.ru/Hotel_Review-g186338-d15582587-Reviews-The_Moorgate_by_Cove-London_England.html,,5.0,3.0,20 244 руб - 28 999 руб,20244,28999
Роуэн Парк Лодж,Лондон,https://www.tripadvisor.ru/Hotel_Review-g186338-d3194297-Reviews-Rowan_Park_Lodge-London_England.html,,5.0,3.5,10 761 руб - 11 034 руб,10761,11034
Fairmont Century Plaza,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d19852062-Reviews-Fairmont_Century_Plaza-Los_Angeles_California.html,52846,5.0,5.0,49 973 руб - 70 491 руб,49973,70491
The Prospect Hollywood,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d19906810-Reviews-The_Prospect_Hollywood-Los_Angeles_California.html,34606,5.0,,27 266 руб - 40 398 руб,27266,40398
One Lux Stay HWH Downtown Los Angeles,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d24997863-Reviews-One_Lux_Stay_HWH_Downtown_Los_Angeles-Los_Angeles_California.html,31802,5.0,,17 691 руб - 31 917 руб,17691,31917
8th and Ardmore,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d19105114-Reviews-8th_and_Ardmore-Los_Angeles_California.html,11233,5.0,,3 192 руб - 11 672 руб,3192,11672
The Aster,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d26679762-Reviews-The_Aster-Los_Angeles_California.html,,5.0,4.0,29 911 руб - 39 121 руб,29911,39121
Sweet Dreams B&B,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d6700247-Reviews-Sweet_Dreams_B_B-Los_Angeles_California.html,,5.0,3.0,23 163 руб - 27 084 руб,23163,27084
Pineapple Hostel,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d26889355-Reviews-Pineapple_Hostel-Los_Angeles_California.html,,5.0,,2 462 руб - 2 736 руб,2462,2736
Luxury Apartments Near the Grove,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d15753362-Reviews-Luxury_Apartments_Near_the_Grove-Los_Angeles_California.html,,5.0,,22 433 руб - 33 376 руб,22433,33376
Fairmont Century Plaza,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d19852062-Reviews-Fairmont_Century_Plaza-Los_Angeles_California.html,,5.0,5.0,49 973 руб - 70 491 руб,49973,70491
The Prospect Hollywood,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d19906810-Reviews-The_Prospect_Hollywood-Los_Angeles_California.html,,5.0,,27 266 руб - 40 398 руб,27266,40398
One Lux Stay HWH Downtown Los Angeles,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d24997863-Reviews-One_Lux_Stay_HWH_Downtown_Los_Angeles-Los_Angeles_California.html,,5.0,,17 691 руб - 31 917 руб,17691,31917
8th and Ardmore,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d19105114-Reviews-8th_and_Ardmore-Los_Angeles_California.html,,5.0,,3 192 руб - 11 672 руб,3192,11672
Холидей Инн Экспресс Отель & Сьютс Голливуд Отель Уок Оф Фейм,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d1049387-Reviews-Holiday_Inn_Express_Suites_Hollywood_Walk_of_Fame_an_IHG_Hotel-Los_Angeles_California.html,25493,4.5,3.0,23 071 руб - 29 819 руб,23071,29819
Moxy Downtown Los Angeles,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d25259222-Reviews-Moxy_Downtown_Los_Angeles-Los_Angeles_California.html,20274,4.5,4.0,18 694 руб - 26 445 руб,18694,26445
Шератон Юниверсал Отель,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d84422-Reviews-Sheraton_Universal_Hotel-Los_Angeles_California.html,36517,4.5,4.0,23 254 руб - 34 561 руб,23254,34561
Голливуд Рузвельт Отель - Томпсон Отель,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d77274-Reviews-The_Hollywood_Roosevelt-Los_Angeles_California.html,,4.5,4.0,24 166 руб - 31 734 руб,24166,31734
Фигуэроэй Отель,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d124956-Reviews-Hotel_Figueroa_Unbound_Collection_by_Hyatt-Los_Angeles_California.html,22695,4.5,3.0,19 697 руб - 28 543 руб,19697,28543
Омни Лос-Анджелес Эт Калифорния Плаза,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d77804-Reviews-Omni_Los_Angeles_Hotel_at_California_Plaza-Los_Angeles_California.html,24779,4.5,4.0,23 254 руб - 28 634 руб,23254,28634
Беверли Гарленд'С Холидей Инн,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d78682-Reviews-The_Garland-Los_Angeles_California.html,29931,4.5,3.0,22 980 руб - 29 728 руб,22980,29728
Dream Hollywood,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d9862520-Reviews-Dream_Hollywood-Los_Angeles_California.html,26898,4.5,4.0,26 537 руб - 33 376 руб,26537,33376
Отель Эрвин,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d81170-Reviews-Hotel_Erwin_Venice_Beach-Los_Angeles_California.html,34528,4.5,4.0,28 634 руб - 39 668 руб,28634,39668
Lexen Hotel - North Hollywood Universal Studios,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d13312797-Reviews-Lexen_Hotel_North_Hollywood_Universal_Studios-Los_Angeles_California.html,21115,4.5,3.5,15 594 руб - 25 807 руб,15594,25807
Residence Inn by Marriott Los Angeles LAX / Century Boulevard,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d7389126-Reviews-Residence_Inn_by_Marriott_Los_Angeles_LAX_Century_Boulevard-Los_Angeles_California.html,18347,4.5,3.0,19 150 руб - 23 436 руб,19150,23436
UCLA Meyer & Renee Luskin Conference Center,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d11662556-Reviews-UCLA_Meyer_Renee_Luskin_Conference_Center-Los_Angeles_California.html,36129,4.5,4.0,22 707 руб - 37 024 руб,22707,37024
Лоюс Голливуд Отель,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d224168-Reviews-Loews_Hollywood_Hotel-Los_Angeles_California.html,24561,4.5,4.0,24 348 руб - 33 285 руб,24348,33285
Голливуд Силебрити Отель,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d84505-Reviews-Hollywood_Celebrity_Hotel-Los_Angeles_California.html,20115,4.5,2.0,16 688 руб - 21 156 руб,16688,21156
Норманди Отель Ля,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d1632207-Reviews-Hotel_Normandie-Los_Angeles_California.html,41118,4.5,3.0,10 305 руб - 36 294 руб,10305,36294
Марриотт Отель Лос-Анджелес Эт Л.А,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d1100791-Reviews-JW_Marriott_Los_Angeles_L_A_LIVE-Los_Angeles_California.html,30814,4.5,4.0,28 999 руб - 49 061 руб,28999,49061
Инн Эт Марина Дел Рей,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d84219-Reviews-The_Kinney_Venice_Beach-Los_Angeles_California.html,24056,4.5,3.5,19 880 руб - 26 081 руб,19880,26081
citizenM Los Angeles Downtown,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d23479627-Reviews-CitizenM_Los_Angeles_Downtown-Los_Angeles_California.html,17081,4.5,4.0,14 864 руб - 22 707 руб,14864,22707
Downtown Los Angeles Proper,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d19900021-Reviews-Downtown_Los_Angeles_Proper-Los_Angeles_California.html,35652,4.5,5.0,28 087 руб - 41 765 руб,28087,41765
EL Royale Hotel,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d6420068-Reviews-EL_Royale_Hotel-Los_Angeles_California.html,19631,4.5,3.0,13 861 руб - 19 788 руб,13861,19788
"Hotel Per La, Autograph Collection",Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d12934528-Reviews-Hotel_Per_La_Autograph_Collection-Los_Angeles_California.html,25409,4.5,5.0,19 697 руб - 27 996 руб,19697,27996
Софител Лос-Анджелес Эт Беверли Хиллс,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d76083-Reviews-Sofitel_Los_Angeles_at_Beverly_Hills-Los_Angeles_California.html,37695,4.5,4.0,32 282 руб - 39 668 руб,32282,39668
The Delphi Hotel,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d25564767-Reviews-The_Delphi_Hotel-Los_Angeles_California.html,19416,4.5,4.0,17 782 руб - 23 163 руб,17782,23163
"The Hoxton, Downtown LA",Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d19049463-Reviews-The_Hoxton_Downtown_LA-Los_Angeles_California.html,20451,4.5,4.0,20 518 руб - 29 090 руб,20518,29090
Холидей Инн Экспресс Вест Лос-Анджелес,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d82650-Reviews-Holiday_Inn_Express_West_Los_Angeles_Santa_Monica_an_IHG_Hotel-Los_Angeles_California.html,21153,4.5,3.0,20 792 руб - 28 725 руб,20792,28725
Conrad Los Angeles,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d23845025-Reviews-Conrad_Los_Angeles-Los_Angeles_California.html,39614,4.5,5.0,39 121 руб - 48 331 руб,39121,48331
Кустом Отель,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d656235-Reviews-Hotel_June_West_LA-Los_Angeles_California.html,22322,4.5,4.0,20 609 руб - 25 716 руб,20609,25716
"Hotel Indigo Los Angeles Downtown, an IHG Hotel",Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d8552209-Reviews-Hotel_Indigo_Los_Angeles_Downtown_an_IHG_Hotel-Los_Angeles_California.html,25224,4.5,3.0,21 339 руб - 31 643 руб,21339,31643
Элан Отель Лос-Анджелес,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d223041-Reviews-Elan_Hotel-Los_Angeles_California.html,24227,4.5,3.0,18 512 руб - 26 354 руб,18512,26354
Skyways Hotel,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d23343118-Reviews-Skyways_Hotel-Los_Angeles_California.html,9950,4.5,,9 210 руб - 11 034 руб,9210,11034
Корал Сандс Мотель,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d133994-Reviews-Cara_Hotel-Los_Angeles_California.html,25888,4.5,4.5,26 081 руб - 33 285 руб,26081,33285
AC Hotel Downtown Los Angeles,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d25259228-Reviews-AC_Hotel_Downtown_Los_Angeles-Los_Angeles_California.html,22072,4.5,4.0,21 156 руб - 28 452 руб,21156,28452
Маджик Касл Отель,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d84502-Reviews-Magic_Castle_Hotel-Los_Angeles_California.html,40750,4.5,3.0,25 898 руб - 37 206 руб,25898,37206
Клармонт Отель,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d119434-Reviews-Palihotel_Westwood_Village-Los_Angeles_California.html,35764,4.5,3.0,24 348 руб - 34 926 руб,24348,34926
Level Los Angeles - Downtown South Olive,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d7914622-Reviews-Level_Los_Angeles_Downtown_South_Olive-Los_Angeles_California.html,17090,4.5,4.0,19 971 руб - 35 382 руб,19971,35382
Kimpton Everly Hotel,Лос-Анджелес,https://www.tripadvisor.ru/Hotel_Review-g32655-d12227029-Reviews-Kimpton_Everly_Hotel-Los_Angeles_California.html,27138,4.5,4.0,27 266 руб - 33 467 руб,27266,33467
